language_id,vendor_id,movie_id,project_id,movie_title,movie_country,vendor_name,language_code,language_name
116,16,847,847,Bert Kreischer: Hey Big Boy,United States,Semantix,so,Somali
116,16,1953,1953,El club de los buenos infieles,Spain,Semantix,so,Somali
116,16,3532,3532,Larry Charles' Dangerous World of Comedy,,Semantix,so,Somali
116,16,4701,4701,Ouran High School Host Club,Japan,Semantix,so,Somali
116,13,1423,1423,Close Your Eyes Before It’s Dark,Taiwan,Translation Bureau,so,Somali
116,13,3520,3520,"Lady, la vendedora de rosas",Colombia,Translation Bureau,so,Somali
116,13,3761,3761,Love Is in the Air,United Kingdom,Translation Bureau,so,Somali
116,13,5895,5895,Super Monsters Back to School,Canada,Translation Bureau,so,Somali
116,7,176,176,A Ghost Story,United States,Keywords Studios,so,Somali
116,3,1406,1406,Clair Obscur,"Turkey, France, Germany, Poland",LanguageLine Solutions,so,Somali
116,2,1219,1219,Carlos Almaraz: Playing with Fire,United States,Lionbridge,so,Somali
116,2,4055,4055,Metallica Through The Never,United States,Lionbridge,so,Somali
53,15,545,545,Another Miss Oh,South Korea,Acolad,id,Indonesian
53,15,1310,1310,Chelsea Handler: Uganda Be Kidding Me Live,United States,Acolad,id,Indonesian
53,15,3106,3106,Jackpot,Vietnam,Acolad,id,Indonesian
53,15,4111,4111,Mine,"United States, Spain, Italy",Acolad,id,Indonesian
53,15,4178,4178,Money Talks,United States,Acolad,id,Indonesian
53,4,2377,2377,Gentlemen and Gangsters,Sweden,SDL,id,Indonesian
53,4,4696,4696,Our Lovers,Spain,SDL,id,Indonesian
53,4,5631,5631,Single Wives,Australia,SDL,id,Indonesian
53,4,6268,6268,The Dark Crystal: Age of Resistance,"United Kingdom, United States",SDL,id,Indonesian
53,18,818,818,Being AP,United Kingdom,thebigword,id,Indonesian
53,12,1329,1329,Chico Bon Bon: Monkey with a Tool Belt,United States,STAR Group,id,Indonesian
53,12,1860,1860,Dragons: Rescue Riders: Huttsgalor Holiday,United States,STAR Group,id,Indonesian
53,12,3745,3745,Love Alarm,South Korea,STAR Group,id,Indonesian
53,12,3782,3782,Love You... Love You Not,Indonesia,STAR Group,id,Indonesian
53,12,4373,4373,Mystic Pizza,United States,STAR Group,id,Indonesian
53,12,5286,5286,Rosemary's Baby,United States,STAR Group,id,Indonesian
53,12,5413,5413,Save Me,South Korea,STAR Group,id,Indonesian
53,12,5730,5730,Soundtrack,United States,STAR Group,id,Indonesian
53,12,6141,6141,The Blacklist,United States,STAR Group,id,Indonesian
53,12,7093,7093,Tim Minchin: So F**king Rock,United Kingdom,STAR Group,id,Indonesian
53,11,1152,1152,Buster's Mal Heart,United States,Amplexor,id,Indonesian
53,11,2937,2937,ID-0,Japan,Amplexor,id,Indonesian
53,11,4238,4238,Mother Goose Club,United States,Amplexor,id,Indonesian
53,11,5415,5415,Saverio Raimondo: Il Satiro Parlante,Italy,Amplexor,id,Indonesian
53,11,6627,6627,The lynx,Poland,Amplexor,id,Indonesian
53,11,6873,6873,The Silence of the Marsh,Spain,Amplexor,id,Indonesian
53,1,222,222,A Scandall,India,TransPerfect,id,Indonesian
53,1,2735,2735,High Strung Free Dance,"Romania, United States",TransPerfect,id,Indonesian
53,5,844,844,Berserk: The Golden Age Arc I - The Egg of the King,Japan,RWS Holdings,id,Indonesian
53,5,2046,2046,Every Time I Die,United States,RWS Holdings,id,Indonesian
53,5,4830,4830,Perfume,Germany,RWS Holdings,id,Indonesian
53,5,5131,5131,Record of Youth,South Korea,RWS Holdings,id,Indonesian
53,5,7335,7335,Under the Eiffel Tower,United States,RWS Holdings,id,Indonesian
53,5,7715,7715,Yoga Hosers,United States,RWS Holdings,id,Indonesian
53,6,1237,1237,Casino Tycoon 2,Hong Kong,translate plus,id,Indonesian
53,6,3711,3711,London Hughes: To Catch a D*ck,United States,translate plus,id,Indonesian
53,6,6011,6011,Teen Patti,India,translate plus,id,Indonesian
53,6,6086,6086,The Animal People,United States,translate plus,id,Indonesian
53,6,6313,6313,The Dream Job,Singapore,translate plus,id,Indonesian
53,6,6431,6431,The Guild,United States,translate plus,id,Indonesian
53,6,7245,7245,True to the Game,United States,translate plus,id,Indonesian
53,10,1117,1117,Brotherhood of Blades II: The Infernal Battlefield,China,Welocalize,id,Indonesian
53,10,1503,1503,Coraline,United States,Welocalize,id,Indonesian
53,10,2342,2342,Game Over,Egypt,Welocalize,id,Indonesian
53,10,4607,4607,Olmo & the Seagull,"Denmark, Brazil, France, Portugal, Sweden",Welocalize,id,Indonesian
53,10,5530,5530,SGT. Will Gardner,United States,Welocalize,id,Indonesian
53,10,6153,6153,The Bomb,United States,Welocalize,id,Indonesian
53,10,6164,6164,The Box,United States,Welocalize,id,Indonesian
53,10,7528,7528,Welcome to New York,"United States, France",Welocalize,id,Indonesian
53,17,1098,1098,Brick,United States,Pactera,id,Indonesian
53,17,3951,3951,Married at First Sight,United States,Pactera,id,Indonesian
53,14,1791,1791,Do Dooni Chaar,India,CyraCom,id,Indonesian
53,14,2553,2553,Gun Runners,Canada,CyraCom,id,Indonesian
53,14,3496,3496,La Grande Chaumière Violette,Taiwan,CyraCom,id,Indonesian
53,19,4840,4840,Petta (Telugu Version),,Honyaku Center,id,Indonesian
53,8,4285,4285,Muqaddar ka Faisla,India,Appen,id,Indonesian
53,8,5871,5871,Sudden,Singapore,Appen,id,Indonesian
53,16,1014,1014,Bob's Broken Sleigh,Canada,Semantix,id,Indonesian
53,16,2017,2017,Equals,"United States, Indonesia",Semantix,id,Indonesian
53,16,3360,3360,Khosla Ka Ghosla,India,Semantix,id,Indonesian
53,16,3794,3794,Loving,"United Kingdom, United States",Semantix,id,Indonesian
53,16,5654,5654,Sky on Fire,"China, Hong Kong",Semantix,id,Indonesian
53,16,5740,5740,Sparring,France,Semantix,id,Indonesian
53,16,6179,6179,The Breakup Playlist,Philippines,Semantix,id,Indonesian
53,13,1949,1949,El Chapo,"Mexico, United States",Translation Bureau,id,Indonesian
53,13,5906,5906,Super Wings,"United States, South Korea, China",Translation Bureau,id,Indonesian
53,13,6394,6394,The Gift,Turkey,Translation Bureau,id,Indonesian
53,7,1398,1398,Citation,Nigeria,Keywords Studios,id,Indonesian
53,7,1402,1402,City of God: 10 Years Later,Brazil,Keywords Studios,id,Indonesian
53,7,5233,5233,Road Trip: Beer Pong,United States,Keywords Studios,id,Indonesian
53,7,7506,7506,We Can Be Heroes,United States,Keywords Studios,id,Indonesian
53,3,977,977,Bleed for This,United States,LanguageLine Solutions,id,Indonesian
53,3,1844,1844,Dr. Seuss' The Lorax,"United States, France",LanguageLine Solutions,id,Indonesian
53,3,2912,2912,I Fine... Thank You... Love You,Thailand,LanguageLine Solutions,id,Indonesian
53,2,3562,3562,LeapFrog: Phonics Farm,United States,Lionbridge,id,Indonesian
53,2,3816,3816,Luis Miguel - The Series,Mexico,Lionbridge,id,Indonesian
53,2,3886,3886,Malena Pichot: Estupidez compleja,Argentina,Lionbridge,id,Indonesian
53,2,6991,6991,The Waterboy,United States,Lionbridge,id,Indonesian
64,15,549,549,Antariksha Ke Rakhwale,,Acolad,km,Khmer
64,15,3115,3115,Jailbreak,Cambodia,Acolad,km,Khmer
64,15,6632,6632,The Magic School Bus Rides Again In the Zone,Canada,Acolad,km,Khmer
64,15,6710,6710,The Night Comes for Us,"Indonesia, United States",Acolad,km,Khmer
64,15,6910,6910,The Student,United States,Acolad,km,Khmer
64,4,113,113,45 rpm,Spain,SDL,km,Khmer
64,4,1799,1799,Dolemite Is My Name,United States,SDL,km,Khmer
64,4,4787,4787,Passenger 57,United States,SDL,km,Khmer
64,18,1568,1568,Düğün Dernek,Turkey,thebigword,km,Khmer
64,18,2295,2295,From One Second to the Next,United States,thebigword,km,Khmer
64,12,2716,2716,Hi Score Girl,Japan,STAR Group,km,Khmer
64,1,5311,5311,Russell Howard: Recalibrate,United Kingdom,TransPerfect,km,Khmer
64,6,6128,6128,The Big Catch,United Kingdom,translate plus,km,Khmer
64,10,14,14,"2,215",Thailand,Welocalize,km,Khmer
64,10,4586,4586,Oh My Ghost 2,Thailand,Welocalize,km,Khmer
64,10,5355,5355,Salt Fat Acid Heat,,Welocalize,km,Khmer
64,10,6014,6014,Teenage Mutant Ninja Turtles,"Hong Kong, United States",Welocalize,km,Khmer
64,17,1566,1566,Déjà Vu,,Pactera,km,Khmer
64,17,1713,1713,Designated Survivor: 60 Days,South Korea,Pactera,km,Khmer
64,17,4324,4324,My Honor Was Loyalty,Italy,Pactera,km,Khmer
64,17,6858,6858,The Set Up,Nigeria,Pactera,km,Khmer
64,17,6999,6999,The Who Was? Show,United States,Pactera,km,Khmer
64,14,1641,1641,Dawson's Creek,United States,CyraCom,km,Khmer
64,14,3037,3037,InuYasha,Japan,CyraCom,km,Khmer
64,14,4153,4153,Mississippi Grind,United States,CyraCom,km,Khmer
64,9,2272,2272,Free Rein,United States,Hogarth Worldwide,km,Khmer
64,9,2662,2662,Hayat Öpücügü,Turkey,Hogarth Worldwide,km,Khmer
64,9,2768,2768,Hold the Dark,United States,Hogarth Worldwide,km,Khmer
64,9,2930,2930,반드시 잡는다,South Korea,Hogarth Worldwide,km,Khmer
64,9,3136,3136,Jeff Dunham: Beside Himself,United States,Hogarth Worldwide,km,Khmer
64,9,7477,7477,War Against Women,"United States, Spain",Hogarth Worldwide,km,Khmer
64,9,7496,7496,We Are All For The Fatherland,"Lebanon, Canada, France",Hogarth Worldwide,km,Khmer
64,8,6819,6819,The Rezort,"United Kingdom, Spain, Belgium",Appen,km,Khmer
64,16,965,965,Black Snow,"Argentina, Spain",Semantix,km,Khmer
64,16,3286,3286,Kahaani,India,Semantix,km,Khmer
64,13,170,170,A Family Affair,"Netherlands, Denmark, South Africa",Translation Bureau,km,Khmer
64,13,3798,3798,"LSD: Love, Sex Aur Dhokha",India,Translation Bureau,km,Khmer
64,13,6779,6779,The Prince Who Turns into a Frog,Taiwan,Translation Bureau,km,Khmer
64,13,7552,7552,What Happened to Mr. Cha?,South Korea,Translation Bureau,km,Khmer
64,7,2752,2752,History 101,United Kingdom,Keywords Studios,km,Khmer
64,3,1840,1840,Down to Earth with Zac Efron,United States,LanguageLine Solutions,km,Khmer
64,3,5702,5702,Some Assembly Required,Canada,LanguageLine Solutions,km,Khmer
64,3,5887,5887,Sunrise,"India, France",LanguageLine Solutions,km,Khmer
64,3,7205,7205,Tree House Tales,,LanguageLine Solutions,km,Khmer
64,2,559,559,Apache: The Life of Carlos Tevez,Argentina,Lionbridge,km,Khmer
64,2,2287,2287,Friday the 13th,United States,Lionbridge,km,Khmer
64,2,2897,2897,I Am Mother,Australia,Lionbridge,km,Khmer
64,2,5664,5664,Sleepless Society: Insomnia,Thailand,Lionbridge,km,Khmer
6,15,555,555,Antoine Griezmann: The Making of a Legend,,Acolad,hy,Armenian
6,15,1668,1668,Dear Zindagi,India,Acolad,hy,Armenian
6,4,425,425,Alles ist gut,Germany,SDL,hy,Armenian
6,4,1500,1500,Cop Car,United States,SDL,hy,Armenian
6,4,2713,2713,Herrens veje,Denmark,SDL,hy,Armenian
6,4,3473,3473,Kuroko's Basketball,Japan,SDL,hy,Armenian
6,4,7006,7006,The Witch: Part 1 - The Subversion,South Korea,SDL,hy,Armenian
6,18,1431,1431,Club de Cuervos Presents: The Ballad of Hugo Sánchez,United States,thebigword,hy,Armenian
6,18,4092,4092,Mike Birbiglia: Thank God for Jokes,United States,thebigword,hy,Armenian
6,18,4284,4284,Muppets Most Wanted,United States,thebigword,hy,Armenian
6,18,5374,5374,Sand Castle,United States,thebigword,hy,Armenian
6,18,7003,7003,The Wishing Tree,India,thebigword,hy,Armenian
6,12,5561,5561,Shelter,United States,STAR Group,hy,Armenian
6,12,6854,6854,The Search,Mexico,STAR Group,hy,Armenian
6,12,7786,7786,Zumbo's Just Desserts,Australia,STAR Group,hy,Armenian
6,11,2035,2035,Euphoria,Italy,Amplexor,hy,Armenian
6,1,3694,3694,Lock,India,TransPerfect,hy,Armenian
6,1,4394,4394,Naked,United States,TransPerfect,hy,Armenian
6,5,4781,4781,Parmanu: The Story of Pokhran,India,RWS Holdings,hy,Armenian
6,6,956,956,Black Man White Skin,Spain,translate plus,hy,Armenian
6,6,5739,5739,Sparkle,United States,translate plus,hy,Armenian
6,6,6456,6456,The Holiday Movies That Made Us,United States,translate plus,hy,Armenian
6,6,7089,7089,Til Death Do Us Part,Taiwan,translate plus,hy,Armenian
6,10,454,454,American Anarchist,United States,Welocalize,hy,Armenian
6,10,2687,2687,Helios,"Hong Kong, China, United States",Welocalize,hy,Armenian
6,10,2787,2787,Home Game,United States,Welocalize,hy,Armenian
6,10,6355,6355,The First Temptation of Christ,Brazil,Welocalize,hy,Armenian
6,17,2517,2517,Grand-Daddy Day Care,United States,Pactera,hy,Armenian
6,17,3433,3433,Koi Aap Sa,India,Pactera,hy,Armenian
6,17,3579,3579,LEGO Bionicle: The Journey to One,United States,Pactera,hy,Armenian
6,17,3829,3829,Lynne Koplitz: Hormonal Beast,United States,Pactera,hy,Armenian
6,17,3966,3966,Marvel's Iron Fist,United States,Pactera,hy,Armenian
6,14,465,465,American Hangman,Canada,CyraCom,hy,Armenian
6,14,3198,3198,Joe Mande’s Award-Winning Comedy Special,United States,CyraCom,hy,Armenian
6,14,5944,5944,Switched,Japan,CyraCom,hy,Armenian
6,19,1528,1528,CRD,India,Honyaku Center,hy,Armenian
6,19,1858,1858,Dragons: Rescue Riders,United States,Honyaku Center,hy,Armenian
6,19,2104,2104,Familiye,Germany,Honyaku Center,hy,Armenian
6,19,4212,4212,Monty Python: Before the Flying Circus,United Kingdom,Honyaku Center,hy,Armenian
6,19,5329,5329,Saawan,Pakistan,Honyaku Center,hy,Armenian
6,19,5724,5724,Sorry To Disturb,Egypt,Honyaku Center,hy,Armenian
6,19,6470,6470,The Human Factor: The Untold Story of the Bombay Film Orchestras,India,Honyaku Center,hy,Armenian
6,19,7413,7413,Viceroy's House,"United Kingdom, India, Sweden",Honyaku Center,hy,Armenian
6,9,2376,2376,Gentefied,United States,Hogarth Worldwide,hy,Armenian
6,9,5108,5108,"Ray Romano: Right Here, Around the Corner",United States,Hogarth Worldwide,hy,Armenian
6,9,7521,7521,Weeds,United States,Hogarth Worldwide,hy,Armenian
6,8,3749,3749,Love Around,Taiwan,Appen,hy,Armenian
6,8,4287,4287,Muran,India,Appen,hy,Armenian
6,8,4779,4779,Park Na-rae: Glamour Warning,South Korea,Appen,hy,Armenian
6,8,7156,7156,Tope: The Bait,India,Appen,hy,Armenian
6,16,1963,1963,El Reemplazante,Chile,Semantix,hy,Armenian
6,16,5188,5188,Revolutionary Love,South Korea,Semantix,hy,Armenian
6,13,4384,4384,Nadiya’s Time to Eat,United Kingdom,Translation Bureau,hy,Armenian
6,13,5428,5428,Scarecrow,Egypt,Translation Bureau,hy,Armenian
6,7,579,579,Ari Shaffir: Double Negative,United States,Keywords Studios,hy,Armenian
6,7,638,638,Await Further Instructions,United Kingdom,Keywords Studios,hy,Armenian
6,7,2252,2252,Four Weddings and a Funeral,United Kingdom,Keywords Studios,hy,Armenian
6,7,4974,4974,Prince of Peoria,United States,Keywords Studios,hy,Armenian
6,7,5548,5548,Shaun the Sheep: The Farmer’s Llamas,United Kingdom,Keywords Studios,hy,Armenian
6,3,781,781,Beak & Brain: Genius Birds From Down Under,Germany,LanguageLine Solutions,hy,Armenian
6,3,2331,2331,Gabriel lglesias: I’m Sorry For What I Said When I Was Hungry,United States,LanguageLine Solutions,hy,Armenian
6,3,6211,6211,The Chase,United States,LanguageLine Solutions,hy,Armenian
6,3,6681,6681,The Mitfords: A Tale of Two Sisters,United Kingdom,LanguageLine Solutions,hy,Armenian
6,2,116,116,4th Man Out,United States,Lionbridge,hy,Armenian
6,2,1708,1708,Derren Brown: Miracle,United Kingdom,Lionbridge,hy,Armenian
6,2,2344,2344,Game Over (Tamil Version),"India, Turkey",Lionbridge,hy,Armenian
6,2,2536,2536,Greenleaf,United States,Lionbridge,hy,Armenian
6,2,3227,3227,JU-ON: Origins,Japan,Lionbridge,hy,Armenian
6,2,4480,4480,Ninja Turtles: The Next Mutation,"Canada, United States",Lionbridge,hy,Armenian
67,15,574,574,Are We Done Yet?,Egypt,Acolad,kok,Konkani
67,15,2189,2189,FirstBorn,United Kingdom,Acolad,kok,Konkani
67,15,5199,5199,Ricardo Quevedo: Los amargados somos más,,Acolad,kok,Konkani
67,15,7272,7272,Turbo FAST,United States,Acolad,kok,Konkani
67,4,2043,2043,Evening Shadows,India,SDL,kok,Konkani
67,4,4633,4633,Once Upon a Time in London,United Kingdom,SDL,kok,Konkani
67,4,4887,4887,Poacher,"United Kingdom, Kenya",SDL,kok,Konkani
67,4,6698,6698,The Naked Gun: From the Files of Police Squad!,United States,SDL,kok,Konkani
67,18,5652,5652,Skiptrace,"China, Hong Kong, United States",thebigword,kok,Konkani
67,18,6049,6049,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,Sweden,thebigword,kok,Konkani
67,18,6947,6947,The Trust,United States,thebigword,kok,Konkani
67,12,3029,3029,Intersection,Turkey,STAR Group,kok,Konkani
67,12,5797,5797,Starred Up,United Kingdom,STAR Group,kok,Konkani
67,11,3789,3789,Love.com,Brazil,Amplexor,kok,Konkani
67,11,5344,5344,Saheb Biwi Aur Gangster Returns,India,Amplexor,kok,Konkani
67,11,6009,6009,Teen Aur Aadha,India,Amplexor,kok,Konkani
67,1,528,528,ANIMA,United Kingdom,TransPerfect,kok,Konkani
67,1,3541,3541,Last Flight to Abuja,"Nigeria, United Kingdom",TransPerfect,kok,Konkani
67,1,3992,3992,Mau Nieto: Viviendo sobrio… desde el bar,Mexico,TransPerfect,kok,Konkani
67,1,6323,6323,The Eddy,"United Kingdom, Germany, United States, France",TransPerfect,kok,Konkani
67,5,3362,3362,Khubsoorat,India,RWS Holdings,kok,Konkani
67,5,7194,7194,Transformers: Robots in Disguise,United States,RWS Holdings,kok,Konkani
67,6,6726,6726,The Order,United States,translate plus,kok,Konkani
67,10,942,942,Bitter Daisies,Spain,Welocalize,kok,Konkani
67,10,1916,1916,Echcharikkai,India,Welocalize,kok,Konkani
67,10,2258,2258,Franco Escamilla: Bienvenido al mundo,Mexico,Welocalize,kok,Konkani
67,10,5978,5978,Tamanchey,India,Welocalize,kok,Konkani
67,17,522,522,Angels & Demons,"United States, Italy",Pactera,kok,Konkani
67,17,2448,2448,Go! Go! Cory Carson: The Chrissy,United States,Pactera,kok,Konkani
67,17,3278,3278,Kaaliyan,India,Pactera,kok,Konkani
67,17,4225,4225,Moor,"Pakistan, United States",Pactera,kok,Konkani
67,17,6904,6904,The Stanford Prison Experiment,United States,Pactera,kok,Konkani
67,14,630,630,Automata,"Bulgaria, United States, Spain, Canada",CyraCom,kok,Konkani
67,14,2870,2870,Hunter X Hunter (2011),Japan,CyraCom,kok,Konkani
67,14,3934,3934,Marching Orders,United States,CyraCom,kok,Konkani
67,14,5975,5975,Talking Tom and Friends,Cyprus,CyraCom,kok,Konkani
67,14,7372,7372,Upstarts,India,CyraCom,kok,Konkani
67,19,4076,4076,Middleditch & Schwartz,United States,Honyaku Center,kok,Konkani
67,19,4980,4980,Private Lives,South Korea,Honyaku Center,kok,Konkani
67,19,5555,5555,She-Ra and the Princesses of Power,United States,Honyaku Center,kok,Konkani
67,19,5574,5574,Shootout at Lokhandwala,India,Honyaku Center,kok,Konkani
67,9,2311,2311,Full Out 2: You Got This!,United States,Hogarth Worldwide,kok,Konkani
67,9,5599,5599,Sid the Science Kid,United States,Hogarth Worldwide,kok,Konkani
67,8,1990,1990,Emicida: AmarElo - It’s All For Yesterday,Brazil,Appen,kok,Konkani
67,16,445,445,Amar,Spain,Semantix,kok,Konkani
67,16,3642,3642,Lila & Eve,United States,Semantix,kok,Konkani
67,16,5851,5851,Strong,United States,Semantix,kok,Konkani
67,16,6302,6302,The Disappearance of Madeleine McCann,,Semantix,kok,Konkani
67,16,6974,6974,The Valhalla Murders,Iceland,Semantix,kok,Konkani
67,16,7239,7239,Troy,"United Kingdom, South Africa, Australia, United States",Semantix,kok,Konkani
67,16,7419,7419,Viking Destiny,"United Kingdom, Belgium",Semantix,kok,Konkani
67,13,2751,2751,Historical Roasts,United States,Translation Bureau,kok,Konkani
67,13,3978,3978,Masameer Classics,Saudi Arabia,Translation Bureau,kok,Konkani
67,13,6263,6263,The Da Vinci Code,"United States, Malta, France, United Kingdom",Translation Bureau,kok,Konkani
67,7,3260,3260,Justin Time GO!,,Keywords Studios,kok,Konkani
67,7,4877,4877,Planet Earth: The Complete Collection,United Kingdom,Keywords Studios,kok,Konkani
67,3,3179,3179,Jimmy Carr: The Best of Ultimate Gold Greatest Hits,,LanguageLine Solutions,kok,Konkani
67,3,3879,3879,Making The Witcher,United States,LanguageLine Solutions,kok,Konkani
67,3,7007,7007,The Witcher,"United States, Poland",LanguageLine Solutions,kok,Konkani
67,2,952,952,Black Hawk Down,"United States, United Kingdom",Lionbridge,kok,Konkani
67,2,3358,3358,Khoobsurat,India,Lionbridge,kok,Konkani
67,2,3813,3813,Lucky: No Time for Love,India,Lionbridge,kok,Konkani
69,15,584,584,Arrested Development,United States,Acolad,khq,Koyra Chiini
69,15,1428,1428,Cloudy with a Chance of Meatballs 2,United States,Acolad,khq,Koyra Chiini
69,15,1753,1753,Die Ontwaking,South Africa,Acolad,khq,Koyra Chiini
69,15,7394,7394,Varane Avashyamund,India,Acolad,khq,Koyra Chiini
69,4,2124,2124,Fatal Affair,United States,SDL,khq,Koyra Chiini
69,4,2289,2289,Friends,United States,SDL,khq,Koyra Chiini
69,4,2905,2905,I Am Vengeance: Retaliation,United Kingdom,SDL,khq,Koyra Chiini
69,4,3208,3208,John Mulaney & The Sack Lunch Bunch,United States,SDL,khq,Koyra Chiini
69,18,141,141,72 Dangerous Places to Live,Australia,thebigword,khq,Koyra Chiini
69,12,2697,2697,"Hello, Privilege. It's Me, Chelsea",United States,STAR Group,khq,Koyra Chiini
69,12,4424,4424,National Parks Adventure,United States,STAR Group,khq,Koyra Chiini
69,11,1501,1501,Cop Watchers,,Amplexor,khq,Koyra Chiini
69,11,2341,2341,GAME ON: A Comedy Crossover Event,United States,Amplexor,khq,Koyra Chiini
69,11,3429,3429,KO One Return,,Amplexor,khq,Koyra Chiini
69,11,7346,7346,Unfinished Song,"United Kingdom, Germany",Amplexor,khq,Koyra Chiini
69,1,1767,1767,Dinner for Schmucks,United States,TransPerfect,khq,Koyra Chiini
69,1,3701,3701,Lockout,"France, United States",TransPerfect,khq,Koyra Chiini
69,1,7592,7592,Whipped,Indonesia,TransPerfect,khq,Koyra Chiini
69,5,1628,1628,Daughters of Destiny,United States,RWS Holdings,khq,Koyra Chiini
69,6,2900,2900,I Am Not Okay With This,United States,translate plus,khq,Koyra Chiini
69,6,6206,6206,The CEO,Nigeria,translate plus,khq,Koyra Chiini
69,10,3888,3888,Malibu Rescue,United States,Welocalize,khq,Koyra Chiini
69,10,7464,7464,Wakefield,United States,Welocalize,khq,Koyra Chiini
69,17,244,244,A Trip to Jamaica,Nigeria,Pactera,khq,Koyra Chiini
69,17,910,910,Big Time Movie,"United States, Canada",Pactera,khq,Koyra Chiini
69,17,3130,3130,Jatts in Golmaal,India,Pactera,khq,Koyra Chiini
69,17,3338,3338,"Ken Jeong: You Complete Me, Ho",United States,Pactera,khq,Koyra Chiini
69,17,4288,4288,Murder Maps,United Kingdom,Pactera,khq,Koyra Chiini
69,17,6528,6528,The Killing of a Sacred Deer,"Ireland, United Kingdom",Pactera,khq,Koyra Chiini
69,17,7679,7679,WWII in HD,United States,Pactera,khq,Koyra Chiini
69,14,5833,5833,Strange Voices,United States,CyraCom,khq,Koyra Chiini
69,14,7692,7692,Y.M.I.: Yeh Mera India,India,CyraCom,khq,Koyra Chiini
69,19,1343,1343,Chippa,India,Honyaku Center,khq,Koyra Chiini
69,19,5879,5879,Summer Night,United States,Honyaku Center,khq,Koyra Chiini
69,9,1649,1649,De Film van Dylan Haegens,Netherlands,Hogarth Worldwide,khq,Koyra Chiini
69,9,3996,3996,May the Devil Take You,Indonesia,Hogarth Worldwide,khq,Koyra Chiini
69,8,772,772,Baxu and the Giants,Namibia,Appen,khq,Koyra Chiini
69,8,2522,2522,Grass Is Greener,,Appen,khq,Koyra Chiini
69,8,2868,2868,Hunt to Kill,Canada,Appen,khq,Koyra Chiini
69,8,6583,6583,The Legend of Bruce Lee,China,Appen,khq,Koyra Chiini
69,16,567,567,Arès,France,Semantix,khq,Koyra Chiini
69,16,1977,1977,Eli,United States,Semantix,khq,Koyra Chiini
69,16,2885,2885,Hypersomnia,Argentina,Semantix,khq,Koyra Chiini
69,16,3665,3665,Little Miss Sumo,United Kingdom,Semantix,khq,Koyra Chiini
69,13,1281,1281,Charlie's Angels,"United States, Germany",Translation Bureau,khq,Koyra Chiini
69,13,1665,1665,Dear My Friends,South Korea,Translation Bureau,khq,Koyra Chiini
69,13,4032,4032,Men in Black,United States,Translation Bureau,khq,Koyra Chiini
69,13,6677,6677,The Mirror Boy,"United Kingdom, Nigeria",Translation Bureau,khq,Koyra Chiini
69,13,7698,7698,Yanda Kartavya Aahe,India,Translation Bureau,khq,Koyra Chiini
69,7,3385,3385,Killa,India,Keywords Studios,khq,Koyra Chiini
69,3,177,177,A Glimpse Inside the Mind of Charles Swan III,United States,LanguageLine Solutions,khq,Koyra Chiini
69,3,509,509,Andhadhun,India,LanguageLine Solutions,khq,Koyra Chiini
69,3,1201,1201,Candyman,"United States, United Kingdom",LanguageLine Solutions,khq,Koyra Chiini
69,3,2145,2145,Felipe Neto: My Life Makes No Sense,Brazil,LanguageLine Solutions,khq,Koyra Chiini
69,3,2548,2548,Guest House,United States,LanguageLine Solutions,khq,Koyra Chiini
69,3,3707,3707,LoliRock,"South Korea, France",LanguageLine Solutions,khq,Koyra Chiini
69,3,4950,4950,Power Rangers Super Samurai: Trickster Treat,United States,LanguageLine Solutions,khq,Koyra Chiini
69,3,4955,4955,Power Rangers: Megaforce,United States,LanguageLine Solutions,khq,Koyra Chiini
69,3,5483,5483,Seeing Allred,United States,LanguageLine Solutions,khq,Koyra Chiini
69,3,5923,5923,Surviving Escobar - Alias JJ,,LanguageLine Solutions,khq,Koyra Chiini
69,2,1297,1297,Cheapest Weddings,Australia,Lionbridge,khq,Koyra Chiini
69,2,4996,4996,Pucca: Love Recipe,,Lionbridge,khq,Koyra Chiini
31,15,665,665,Babam ve Oğlum,Turkey,Acolad,eo,Esperanto
31,4,4993,4993,Psiconautas,Argentina,SDL,eo,Esperanto
31,18,180,180,A Go! Go! Cory Carson Summer Camp,,thebigword,eo,Esperanto
31,18,1744,1744,Diagnosis,United States,thebigword,eo,Esperanto
31,18,5728,5728,Soul Surfer,United States,thebigword,eo,Esperanto
31,18,6269,6269,The Dark Side of Life: Mumbai City,India,thebigword,eo,Esperanto
31,18,6664,6664,The Midas Touch,Hong Kong,thebigword,eo,Esperanto
31,18,7428,7428,Vir Das: For India,India,thebigword,eo,Esperanto
31,12,43,43,Çok Filim Hareketler Bunlar,Turkey,STAR Group,eo,Esperanto
31,12,118,118,5 Cowok Jagoan,,STAR Group,eo,Esperanto
31,12,266,266,Aagey Se Right,India,STAR Group,eo,Esperanto
31,12,462,462,American Experience: The Island Murder,United States,STAR Group,eo,Esperanto
31,12,2345,2345,Game Over (Telugu Version),,STAR Group,eo,Esperanto
31,12,6624,6624,The Lovebirds,United States,STAR Group,eo,Esperanto
31,11,4591,4591,Oh Yuck,Canada,Amplexor,eo,Esperanto
31,11,6851,6851,The School of Mischief,Egypt,Amplexor,eo,Esperanto
31,1,1331,1331,Chief of Staff,South Korea,TransPerfect,eo,Esperanto
31,1,3018,3018,Inside the Real Narcos,,TransPerfect,eo,Esperanto
