project_id,state_id,timestamp
1258,2,2021-08-03 00:00:00
1258,3,2021-08-14 00:00:00
1258,4,2021-08-24 00:00:00
1259,0,2021-01-25 00:00:00
1259,1,2021-01-31 00:00:00
1259,2,2021-02-12 00:00:00
1259,3,2021-02-22 00:00:00
1259,4,2021-03-01 00:00:00
1260,0,2021-07-12 00:00:00
1260,1,2021-07-16 00:00:00
1260,2,2021-07-19 00:00:00
1260,3,2021-07-22 00:00:00
1260,4,2021-07-26 00:00:00
1261,0,2021-05-22 00:00:00
1261,1,2021-05-31 00:00:00
1261,2,2021-06-08 00:00:00
1261,3,2021-06-19 00:00:00
1261,4,2021-06-23 00:00:00
1262,0,2021-05-04 00:00:00
1262,1,2021-05-11 00:00:00
1262,2,2021-05-21 00:00:00
1262,3,2021-05-31 00:00:00
1262,4,2021-06-03 00:00:00
1263,0,2021-05-19 00:00:00
1263,1,2021-05-30 00:00:00
1263,2,2021-06-09 00:00:00
1263,3,2021-06-17 00:00:00
1263,4,2021-06-29 00:00:00
1264,0,2021-02-02 00:00:00
1264,1,2021-02-13 00:00:00
1264,2,2021-02-19 00:00:00
1264,3,2021-02-22 00:00:00
1264,4,2021-03-04 00:00:00
1265,0,2021-03-03 00:00:00
1265,1,2021-03-09 00:00:00
1265,2,2021-03-21 00:00:00
1265,3,2021-03-27 00:00:00
1265,4,2021-03-30 00:00:00
1266,0,2021-01-29 00:00:00
1266,1,2021-02-07 00:00:00
1266,2,2021-02-15 00:00:00
1266,3,2021-02-24 00:00:00
1266,4,2021-03-04 00:00:00
1267,0,2021-06-01 00:00:00
1267,1,2021-06-10 00:00:00
1267,2,2021-06-20 00:00:00
1267,3,2021-06-25 00:00:00
1267,4,2021-07-04 00:00:00
1268,0,2021-03-01 00:00:00
1268,1,2021-03-04 00:00:00
1268,2,2021-03-12 00:00:00
1268,3,2021-03-22 00:00:00
1268,4,2021-04-01 00:00:00
1269,0,2021-06-25 00:00:00
1269,1,2021-07-03 00:00:00
1269,2,2021-07-10 00:00:00
1269,3,2021-07-22 00:00:00
1269,4,2021-07-27 00:00:00
1270,0,2021-01-10 00:00:00
1270,1,2021-01-16 00:00:00
1270,2,2021-01-27 00:00:00
1270,3,2021-02-03 00:00:00
1270,4,2021-02-10 00:00:00
1271,0,2021-01-21 00:00:00
1271,1,2021-01-31 00:00:00
1271,2,2021-02-04 00:00:00
1271,3,2021-02-15 00:00:00
1271,4,2021-02-25 00:00:00
1272,0,2021-08-11 00:00:00
1272,1,2021-08-16 00:00:00
1272,2,2021-08-23 00:00:00
1273,0,2021-01-27 00:00:00
1273,1,2021-01-30 00:00:00
1273,2,2021-02-05 00:00:00
1273,3,2021-02-11 00:00:00
1273,4,2021-02-19 00:00:00
1274,0,2021-08-14 00:00:00
1274,1,2021-08-19 00:00:00
1275,0,2021-07-26 00:00:00
1275,1,2021-08-03 00:00:00
1275,2,2021-08-09 00:00:00
1275,3,2021-08-16 00:00:00
1275,4,2021-08-22 00:00:00
1276,0,2021-07-14 00:00:00
1276,1,2021-07-17 00:00:00
1276,2,2021-07-26 00:00:00
1276,3,2021-08-02 00:00:00
1276,4,2021-08-09 00:00:00
1277,0,2021-03-10 00:00:00
1277,1,2021-03-14 00:00:00
1277,2,2021-03-17 00:00:00
1277,3,2021-03-20 00:00:00
1277,4,2021-04-01 00:00:00
1278,0,2021-02-28 00:00:00
1278,1,2021-03-11 00:00:00
1278,2,2021-03-14 00:00:00
1278,3,2021-03-25 00:00:00
1278,4,2021-03-30 00:00:00
1279,0,2021-07-28 00:00:00
1279,1,2021-08-09 00:00:00
1279,2,2021-08-16 00:00:00
1279,3,2021-08-21 00:00:00
1280,0,2021-05-30 00:00:00
1280,1,2021-06-09 00:00:00
1280,2,2021-06-12 00:00:00
1280,3,2021-06-22 00:00:00
1280,4,2021-07-04 00:00:00
1281,0,2021-08-09 00:00:00
1281,1,2021-08-20 00:00:00
1282,0,2021-06-23 00:00:00
1282,1,2021-07-01 00:00:00
1282,2,2021-07-05 00:00:00
1282,3,2021-07-11 00:00:00
1282,4,2021-07-17 00:00:00
1283,0,2021-02-09 00:00:00
1283,1,2021-02-16 00:00:00
1283,2,2021-02-27 00:00:00
1283,3,2021-03-09 00:00:00
1283,4,2021-03-16 00:00:00
1284,0,2021-03-17 00:00:00
1284,1,2021-03-23 00:00:00
1284,2,2021-03-31 00:00:00
1284,3,2021-04-06 00:00:00
1284,4,2021-04-11 00:00:00
1285,0,2021-05-03 00:00:00
1285,1,2021-05-08 00:00:00
1285,2,2021-05-19 00:00:00
1285,3,2021-05-25 00:00:00
1285,4,2021-06-03 00:00:00
1286,0,2021-03-12 00:00:00
1286,1,2021-03-18 00:00:00
1286,2,2021-03-26 00:00:00
1286,3,2021-04-02 00:00:00
1286,4,2021-04-12 00:00:00
1287,0,2021-06-29 00:00:00
1287,1,2021-07-08 00:00:00
1287,2,2021-07-17 00:00:00
1287,3,2021-07-27 00:00:00
1287,4,2021-08-05 00:00:00
1288,0,2021-08-17 00:00:00
1289,0,2021-01-14 00:00:00
1289,1,2021-01-21 00:00:00
1289,2,2021-02-02 00:00:00
1289,3,2021-02-13 00:00:00
1289,4,2021-02-16 00:00:00
1290,0,2021-05-28 00:00:00
1290,1,2021-05-31 00:00:00
1290,2,2021-06-09 00:00:00
1290,3,2021-06-21 00:00:00
1290,4,2021-07-03 00:00:00
1291,0,2021-01-08 00:00:00
1291,1,2021-01-11 00:00:00
1291,2,2021-01-23 00:00:00
1291,3,2021-01-30 00:00:00
1291,4,2021-02-04 00:00:00
1292,0,2021-07-29 00:00:00
1292,1,2021-08-01 00:00:00
1292,2,2021-08-08 00:00:00
1292,3,2021-08-16 00:00:00
1292,4,2021-08-19 00:00:00
1293,0,2021-08-05 00:00:00
1293,1,2021-08-14 00:00:00
1293,2,2021-08-18 00:00:00
1294,0,2021-04-15 00:00:00
1294,1,2021-04-23 00:00:00
1294,2,2021-04-29 00:00:00
1294,3,2021-05-05 00:00:00
1294,4,2021-05-10 00:00:00
1295,0,2021-04-24 00:00:00
1295,1,2021-05-03 00:00:00
1295,2,2021-05-11 00:00:00
1295,3,2021-05-21 00:00:00
1295,4,2021-06-01 00:00:00
1296,0,2021-07-28 00:00:00
1296,1,2021-08-09 00:00:00
1296,2,2021-08-13 00:00:00
1296,3,2021-08-20 00:00:00
1297,0,2021-06-08 00:00:00
1297,1,2021-06-12 00:00:00
1297,2,2021-06-17 00:00:00
1297,3,2021-06-24 00:00:00
1297,4,2021-07-05 00:00:00
1298,0,2021-06-17 00:00:00
1298,1,2021-06-28 00:00:00
1298,2,2021-07-06 00:00:00
1298,3,2021-07-15 00:00:00
1298,4,2021-07-27 00:00:00
1299,0,2021-07-16 00:00:00
1299,1,2021-07-20 00:00:00
1299,2,2021-07-28 00:00:00
1299,3,2021-08-07 00:00:00
1299,4,2021-08-10 00:00:00
1300,0,2021-02-07 00:00:00
1300,1,2021-02-12 00:00:00
1300,2,2021-02-19 00:00:00
1300,3,2021-02-26 00:00:00
1300,4,2021-03-03 00:00:00
1301,0,2021-02-11 00:00:00
1301,1,2021-02-19 00:00:00
1301,2,2021-02-27 00:00:00
1301,3,2021-03-10 00:00:00
1301,4,2021-03-16 00:00:00
1302,0,2021-06-01 00:00:00
1302,1,2021-06-04 00:00:00
1302,2,2021-06-15 00:00:00
1302,3,2021-06-21 00:00:00
1302,4,2021-07-02 00:00:00
1303,0,2021-08-03 00:00:00
1303,1,2021-08-11 00:00:00
1303,2,2021-08-16 00:00:00
1303,3,2021-08-25 00:00:00
1304,0,2021-05-07 00:00:00
1304,1,2021-05-13 00:00:00
1304,2,2021-05-23 00:00:00
1304,3,2021-06-03 00:00:00
1304,4,2021-06-12 00:00:00
1305,0,2021-02-28 00:00:00
1305,1,2021-03-04 00:00:00
1305,2,2021-03-15 00:00:00
1305,3,2021-03-25 00:00:00
1305,4,2021-04-03 00:00:00
1306,0,2021-08-08 00:00:00
1306,1,2021-08-15 00:00:00
1306,2,2021-08-23 00:00:00
1307,0,2021-01-25 00:00:00
1307,1,2021-01-30 00:00:00
1307,2,2021-02-05 00:00:00
1307,3,2021-02-15 00:00:00
1307,4,2021-02-26 00:00:00
1308,0,2021-01-16 00:00:00
1308,1,2021-01-26 00:00:00
1308,2,2021-01-31 00:00:00
1308,3,2021-02-11 00:00:00
1308,4,2021-02-21 00:00:00
1309,0,2021-01-07 00:00:00
1309,1,2021-01-13 00:00:00
1309,2,2021-01-18 00:00:00
1309,3,2021-01-24 00:00:00
1309,4,2021-02-05 00:00:00
1310,0,2021-03-29 00:00:00
1310,1,2021-04-06 00:00:00
1310,2,2021-04-16 00:00:00
1310,3,2021-04-23 00:00:00
1310,4,2021-05-01 00:00:00
1311,0,2021-03-27 00:00:00
1311,1,2021-04-04 00:00:00
1311,2,2021-04-08 00:00:00
1311,3,2021-04-15 00:00:00
1311,4,2021-04-24 00:00:00
1312,0,2021-06-26 00:00:00
1312,1,2021-07-06 00:00:00
1312,2,2021-07-18 00:00:00
1312,3,2021-07-26 00:00:00
1312,4,2021-08-07 00:00:00
1313,0,2021-07-21 00:00:00
1313,1,2021-07-30 00:00:00
1313,2,2021-08-03 00:00:00
1313,3,2021-08-07 00:00:00
1313,4,2021-08-10 00:00:00
1314,0,2021-05-17 00:00:00
1314,1,2021-05-29 00:00:00
1314,2,2021-06-06 00:00:00
1314,3,2021-06-12 00:00:00
1314,4,2021-06-15 00:00:00
1315,0,2021-05-24 00:00:00
1315,1,2021-05-28 00:00:00
1315,2,2021-06-04 00:00:00
1315,3,2021-06-13 00:00:00
1315,4,2021-06-22 00:00:00
1316,0,2021-08-02 00:00:00
1316,1,2021-08-10 00:00:00
1316,2,2021-08-20 00:00:00
1316,3,2021-08-23 00:00:00
1317,0,2021-03-11 00:00:00
1317,1,2021-03-19 00:00:00
1317,2,2021-03-28 00:00:00
1317,3,2021-04-05 00:00:00
1317,4,2021-04-08 00:00:00
1318,0,2021-01-20 00:00:00
1318,1,2021-01-23 00:00:00
1318,2,2021-01-31 00:00:00
1318,3,2021-02-12 00:00:00
1318,4,2021-02-17 00:00:00
1319,0,2021-08-14 00:00:00
1319,1,2021-08-21 00:00:00
1320,0,2021-07-18 00:00:00
1320,1,2021-07-25 00:00:00
1320,2,2021-08-06 00:00:00
1320,3,2021-08-12 00:00:00
1320,4,2021-08-23 00:00:00
1321,0,2021-08-18 00:00:00
1322,0,2021-02-24 00:00:00
1322,1,2021-03-02 00:00:00
1322,2,2021-03-07 00:00:00
1322,3,2021-03-19 00:00:00
1322,4,2021-03-29 00:00:00
1323,0,2021-07-29 00:00:00
1323,1,2021-08-03 00:00:00
1323,2,2021-08-07 00:00:00
1323,3,2021-08-14 00:00:00
1323,4,2021-08-23 00:00:00
1324,0,2021-06-23 00:00:00
1324,1,2021-07-01 00:00:00
1324,2,2021-07-08 00:00:00
1324,3,2021-07-17 00:00:00
1324,4,2021-07-25 00:00:00
1325,0,2021-06-11 00:00:00
1325,1,2021-06-14 00:00:00
1325,2,2021-06-23 00:00:00
1325,3,2021-06-28 00:00:00
1325,4,2021-07-06 00:00:00
1326,0,2021-02-03 00:00:00
1326,1,2021-02-09 00:00:00
1326,2,2021-02-20 00:00:00
1326,3,2021-02-25 00:00:00
1326,4,2021-03-07 00:00:00
1327,0,2021-05-30 00:00:00
1327,1,2021-06-02 00:00:00
1327,2,2021-06-12 00:00:00
1327,3,2021-06-22 00:00:00
1327,4,2021-07-03 00:00:00
1328,0,2021-06-16 00:00:00
1328,1,2021-06-27 00:00:00
1328,2,2021-07-06 00:00:00
1328,3,2021-07-10 00:00:00
1328,4,2021-07-22 00:00:00
1329,0,2021-03-02 00:00:00
1329,1,2021-03-12 00:00:00
1329,2,2021-03-21 00:00:00
1329,3,2021-04-01 00:00:00
1329,4,2021-04-09 00:00:00
1330,0,2021-02-27 00:00:00
1330,1,2021-03-02 00:00:00
1330,2,2021-03-05 00:00:00
1330,3,2021-03-12 00:00:00
1330,4,2021-03-24 00:00:00
1331,0,2021-06-27 00:00:00
1331,1,2021-07-02 00:00:00
1331,2,2021-07-08 00:00:00
1331,3,2021-07-14 00:00:00
1331,4,2021-07-26 00:00:00
1332,0,2021-08-10 00:00:00
1332,1,2021-08-22 00:00:00
1333,0,2021-08-09 00:00:00
1333,1,2021-08-14 00:00:00
1333,2,2021-08-19 00:00:00
1333,3,2021-08-22 00:00:00
1334,0,2021-01-25 00:00:00
1334,1,2021-02-06 00:00:00
1334,2,2021-02-09 00:00:00
1334,3,2021-02-15 00:00:00
1334,4,2021-02-27 00:00:00
1335,0,2021-01-17 00:00:00
1335,1,2021-01-20 00:00:00
1335,2,2021-01-26 00:00:00
1335,3,2021-02-01 00:00:00
1335,4,2021-02-06 00:00:00
1336,0,2021-03-28 00:00:00
1336,1,2021-04-06 00:00:00
1336,2,2021-04-17 00:00:00
1336,3,2021-04-26 00:00:00
1336,4,2021-04-30 00:00:00
1337,0,2021-05-31 00:00:00
1337,1,2021-06-04 00:00:00
1337,2,2021-06-12 00:00:00
1337,3,2021-06-21 00:00:00
1337,4,2021-06-25 00:00:00
1338,0,2021-03-25 00:00:00
1338,1,2021-03-28 00:00:00
1338,2,2021-04-01 00:00:00
1338,3,2021-04-04 00:00:00
1338,4,2021-04-11 00:00:00
1339,0,2021-07-01 00:00:00
1339,1,2021-07-04 00:00:00
1339,2,2021-07-09 00:00:00
1339,3,2021-07-13 00:00:00
1339,4,2021-07-21 00:00:00
1340,0,2021-03-14 00:00:00
1340,1,2021-03-19 00:00:00
1340,2,2021-03-29 00:00:00
1340,3,2021-04-07 00:00:00
1340,4,2021-04-13 00:00:00
1341,0,2021-01-24 00:00:00
1341,1,2021-01-28 00:00:00
1341,2,2021-02-06 00:00:00
1341,3,2021-02-11 00:00:00
1341,4,2021-02-21 00:00:00
1342,0,2021-05-13 00:00:00
1342,1,2021-05-23 00:00:00
1342,2,2021-06-03 00:00:00
1342,3,2021-06-14 00:00:00
1342,4,2021-06-19 00:00:00
1343,0,2021-07-02 00:00:00
1343,1,2021-07-06 00:00:00
1343,2,2021-07-09 00:00:00
1343,3,2021-07-19 00:00:00
1343,4,2021-07-24 00:00:00
1344,0,2021-08-14 00:00:00
1344,1,2021-08-22 00:00:00
1345,0,2021-01-14 00:00:00
1345,1,2021-01-18 00:00:00
1345,2,2021-01-29 00:00:00
1345,3,2021-02-09 00:00:00
1345,4,2021-02-16 00:00:00
1346,0,2021-03-08 00:00:00
1346,1,2021-03-16 00:00:00
1346,2,2021-03-25 00:00:00
1346,3,2021-03-29 00:00:00
1346,4,2021-04-07 00:00:00
1347,0,2021-07-07 00:00:00
1347,1,2021-07-14 00:00:00
1347,2,2021-07-25 00:00:00
1347,3,2021-08-01 00:00:00
1347,4,2021-08-10 00:00:00
1348,0,2021-03-23 00:00:00
1348,1,2021-04-02 00:00:00
1348,2,2021-04-09 00:00:00
1348,3,2021-04-12 00:00:00
1348,4,2021-04-15 00:00:00
1349,0,2021-07-04 00:00:00
1349,1,2021-07-09 00:00:00
1349,2,2021-07-13 00:00:00
1349,3,2021-07-16 00:00:00
1349,4,2021-07-22 00:00:00
1350,0,2021-02-28 00:00:00
1350,1,2021-03-04 00:00:00
1350,2,2021-03-15 00:00:00
1350,3,2021-03-21 00:00:00
1350,4,2021-03-27 00:00:00
1351,0,2021-03-17 00:00:00
1351,1,2021-03-26 00:00:00
1351,2,2021-04-02 00:00:00
1351,3,2021-04-12 00:00:00
1351,4,2021-04-22 00:00:00
1352,0,2021-07-10 00:00:00
1352,1,2021-07-22 00:00:00
1352,2,2021-07-31 00:00:00
1352,3,2021-08-06 00:00:00
1352,4,2021-08-12 00:00:00
1353,0,2021-06-30 00:00:00
1353,1,2021-07-06 00:00:00
1353,2,2021-07-14 00:00:00
1353,3,2021-07-19 00:00:00
1353,4,2021-07-26 00:00:00
1354,0,2021-01-09 00:00:00
1354,1,2021-01-20 00:00:00
1354,2,2021-01-29 00:00:00
1354,3,2021-02-07 00:00:00
1354,4,2021-02-18 00:00:00
1355,0,2021-02-24 00:00:00
1355,1,2021-03-01 00:00:00
1355,2,2021-03-08 00:00:00
1355,3,2021-03-12 00:00:00
1355,4,2021-03-17 00:00:00
1356,0,2021-03-26 00:00:00
1356,1,2021-03-29 00:00:00
1356,2,2021-04-03 00:00:00
1356,3,2021-04-07 00:00:00
1356,4,2021-04-18 00:00:00
1357,0,2021-01-29 00:00:00
1357,1,2021-02-01 00:00:00
1357,2,2021-02-05 00:00:00
1357,3,2021-02-10 00:00:00
1357,4,2021-02-19 00:00:00
1358,0,2021-03-20 00:00:00
1358,1,2021-03-23 00:00:00
1358,2,2021-04-02 00:00:00
1358,3,2021-04-06 00:00:00
1358,4,2021-04-12 00:00:00
1359,0,2021-07-06 00:00:00
1359,1,2021-07-18 00:00:00
1359,2,2021-07-29 00:00:00
1359,3,2021-08-09 00:00:00
1359,4,2021-08-12 00:00:00
1360,0,2021-02-12 00:00:00
1360,1,2021-02-15 00:00:00
1360,2,2021-02-27 00:00:00
1360,3,2021-03-09 00:00:00
1360,4,2021-03-16 00:00:00
1361,0,2021-08-14 00:00:00
1362,0,2021-06-04 00:00:00
1362,1,2021-06-09 00:00:00
1362,2,2021-06-20 00:00:00
1362,3,2021-07-02 00:00:00
1362,4,2021-07-11 00:00:00
1363,0,2021-01-27 00:00:00
1363,1,2021-02-01 00:00:00
1363,2,2021-02-05 00:00:00
1363,3,2021-02-16 00:00:00
1363,4,2021-02-21 00:00:00
1364,0,2021-02-09 00:00:00
1364,1,2021-02-12 00:00:00
1364,2,2021-02-24 00:00:00
1364,3,2021-02-27 00:00:00
1364,4,2021-03-06 00:00:00
1365,0,2021-01-31 00:00:00
1365,1,2021-02-07 00:00:00
1365,2,2021-02-14 00:00:00
1365,3,2021-02-24 00:00:00
1365,4,2021-03-06 00:00:00
1366,0,2021-03-11 00:00:00
1366,1,2021-03-23 00:00:00
1366,2,2021-04-03 00:00:00
1366,3,2021-04-12 00:00:00
1366,4,2021-04-22 00:00:00
1367,0,2021-04-24 00:00:00
1367,1,2021-04-30 00:00:00
1367,2,2021-05-12 00:00:00
1367,3,2021-05-23 00:00:00
1367,4,2021-06-01 00:00:00
1368,0,2021-04-18 00:00:00
1368,1,2021-04-27 00:00:00
1368,2,2021-05-03 00:00:00
1368,3,2021-05-07 00:00:00
1368,4,2021-05-15 00:00:00
1369,0,2021-03-04 00:00:00
1369,1,2021-03-07 00:00:00
1369,2,2021-03-18 00:00:00
1369,3,2021-03-22 00:00:00
1369,4,2021-03-25 00:00:00
1370,0,2021-04-02 00:00:00
1370,1,2021-04-08 00:00:00
1370,2,2021-04-14 00:00:00
1370,3,2021-04-22 00:00:00
1370,4,2021-05-01 00:00:00
1371,0,2021-01-12 00:00:00
1371,1,2021-01-22 00:00:00
1371,2,2021-01-31 00:00:00
1371,3,2021-02-07 00:00:00
1371,4,2021-02-14 00:00:00
1372,0,2021-06-05 00:00:00
1372,1,2021-06-12 00:00:00
1372,2,2021-06-21 00:00:00
1372,3,2021-07-03 00:00:00
1372,4,2021-07-08 00:00:00
1373,0,2021-01-05 00:00:00
1373,1,2021-01-09 00:00:00
1373,2,2021-01-14 00:00:00
1373,3,2021-01-17 00:00:00
1373,4,2021-01-25 00:00:00
1374,0,2021-04-04 00:00:00
1374,1,2021-04-15 00:00:00
1374,2,2021-04-25 00:00:00
1374,3,2021-05-04 00:00:00
1374,4,2021-05-10 00:00:00
1375,0,2021-01-16 00:00:00
1375,1,2021-01-24 00:00:00
1375,2,2021-02-04 00:00:00
1375,3,2021-02-13 00:00:00
1375,4,2021-02-23 00:00:00
1376,0,2021-06-03 00:00:00
1376,1,2021-06-12 00:00:00
1376,2,2021-06-24 00:00:00
1376,3,2021-07-01 00:00:00
1376,4,2021-07-13 00:00:00
1377,0,2021-01-29 00:00:00
1377,1,2021-02-03 00:00:00
1377,2,2021-02-10 00:00:00
1377,3,2021-02-15 00:00:00
1377,4,2021-02-26 00:00:00
1378,0,2021-07-11 00:00:00
1378,1,2021-07-22 00:00:00
1378,2,2021-07-31 00:00:00
1378,3,2021-08-07 00:00:00
1378,4,2021-08-12 00:00:00
1379,0,2021-01-21 00:00:00
1379,1,2021-01-28 00:00:00
1379,2,2021-02-06 00:00:00
1379,3,2021-02-13 00:00:00
1379,4,2021-02-22 00:00:00
1380,0,2021-01-01 00:00:00
1380,1,2021-01-11 00:00:00
1380,2,2021-01-17 00:00:00
1380,3,2021-01-28 00:00:00
1380,4,2021-02-04 00:00:00
1381,0,2021-01-04 00:00:00
1381,1,2021-01-16 00:00:00
1381,2,2021-01-27 00:00:00
1381,3,2021-02-03 00:00:00
1381,4,2021-02-07 00:00:00
1382,0,2021-07-09 00:00:00
1382,1,2021-07-17 00:00:00
1382,2,2021-07-26 00:00:00
1382,3,2021-08-03 00:00:00
1382,4,2021-08-15 00:00:00
1383,0,2021-08-04 00:00:00
1383,1,2021-08-10 00:00:00
1383,2,2021-08-18 00:00:00
1383,3,2021-08-21 00:00:00
1383,4,2021-08-24 00:00:00
1384,0,2021-06-09 00:00:00
1384,1,2021-06-20 00:00:00
1384,2,2021-06-29 00:00:00
1384,3,2021-07-03 00:00:00
1384,4,2021-07-12 00:00:00
1385,0,2021-06-10 00:00:00
1385,1,2021-06-16 00:00:00
1385,2,2021-06-24 00:00:00
1385,3,2021-07-02 00:00:00
1385,4,2021-07-10 00:00:00
1386,0,2021-02-07 00:00:00
1386,1,2021-02-15 00:00:00
1386,2,2021-02-23 00:00:00
1386,3,2021-02-27 00:00:00
1386,4,2021-03-06 00:00:00
1387,0,2021-07-25 00:00:00
1387,1,2021-08-01 00:00:00
1387,2,2021-08-08 00:00:00
1387,3,2021-08-13 00:00:00
1387,4,2021-08-22 00:00:00
1388,0,2021-04-12 00:00:00
1388,1,2021-04-18 00:00:00
1388,2,2021-04-30 00:00:00
1388,3,2021-05-04 00:00:00
1388,4,2021-05-10 00:00:00
1389,0,2021-04-25 00:00:00
1389,1,2021-04-30 00:00:00
1389,2,2021-05-07 00:00:00
1389,3,2021-05-12 00:00:00
1389,4,2021-05-19 00:00:00
1390,0,2021-01-03 00:00:00
1390,1,2021-01-09 00:00:00
1390,2,2021-01-17 00:00:00
1390,3,2021-01-25 00:00:00
1390,4,2021-01-29 00:00:00
1391,0,2021-06-13 00:00:00
1391,1,2021-06-16 00:00:00
1391,2,2021-06-23 00:00:00
1391,3,2021-06-28 00:00:00
1391,4,2021-07-08 00:00:00
1392,0,2021-02-28 00:00:00
1392,1,2021-03-08 00:00:00
1392,2,2021-03-12 00:00:00
1392,3,2021-03-16 00:00:00
1392,4,2021-03-23 00:00:00
1393,0,2021-04-30 00:00:00
1393,1,2021-05-07 00:00:00
1393,2,2021-05-16 00:00:00
1393,3,2021-05-24 00:00:00
1393,4,2021-06-05 00:00:00
1394,0,2021-02-17 00:00:00
1394,1,2021-02-21 00:00:00
1394,2,2021-02-25 00:00:00
1394,3,2021-03-02 00:00:00
1394,4,2021-03-11 00:00:00
1395,0,2021-01-22 00:00:00
1395,1,2021-02-02 00:00:00
1395,2,2021-02-14 00:00:00
1395,3,2021-02-21 00:00:00
1395,4,2021-03-04 00:00:00
1396,0,2021-06-30 00:00:00
1396,1,2021-07-10 00:00:00
1396,2,2021-07-19 00:00:00
1396,3,2021-07-25 00:00:00
1396,4,2021-08-02 00:00:00
1397,0,2021-08-24 00:00:00
1398,0,2021-08-14 00:00:00
1398,1,2021-08-22 00:00:00
1399,0,2021-03-08 00:00:00
1399,1,2021-03-14 00:00:00
1399,2,2021-03-18 00:00:00
1399,3,2021-03-25 00:00:00
1399,4,2021-04-03 00:00:00
1400,0,2021-03-28 00:00:00
1400,1,2021-04-07 00:00:00
1400,2,2021-04-11 00:00:00
1400,3,2021-04-15 00:00:00
1400,4,2021-04-26 00:00:00
1401,0,2021-02-12 00:00:00
1401,1,2021-02-22 00:00:00
1401,2,2021-02-28 00:00:00
1401,3,2021-03-12 00:00:00
1401,4,2021-03-20 00:00:00
1402,0,2021-01-10 00:00:00
1402,1,2021-01-15 00:00:00
1402,2,2021-01-18 00:00:00
1402,3,2021-01-26 00:00:00
1402,4,2021-02-05 00:00:00
1403,0,2021-06-19 00:00:00
1403,1,2021-07-01 00:00:00
1403,2,2021-07-08 00:00:00
1403,3,2021-07-16 00:00:00
1403,4,2021-07-21 00:00:00
1404,0,2021-05-29 00:00:00
1404,1,2021-06-05 00:00:00
1404,2,2021-06-10 00:00:00
1404,3,2021-06-13 00:00:00
1404,4,2021-06-23 00:00:00
1405,0,2021-08-16 00:00:00
1405,1,2021-08-20 00:00:00
1406,0,2021-06-21 00:00:00
1406,1,2021-07-01 00:00:00
1406,2,2021-07-05 00:00:00
1406,3,2021-07-08 00:00:00
1406,4,2021-07-18 00:00:00
1407,0,2021-02-27 00:00:00
1407,1,2021-03-06 00:00:00
1407,2,2021-03-11 00:00:00
1407,3,2021-03-23 00:00:00
1407,4,2021-04-02 00:00:00
1408,0,2021-01-23 00:00:00
1408,1,2021-01-31 00:00:00
1408,2,2021-02-09 00:00:00
1408,3,2021-02-20 00:00:00
1408,4,2021-02-27 00:00:00
1409,0,2021-05-02 00:00:00
1409,1,2021-05-12 00:00:00
1409,2,2021-05-20 00:00:00
1409,3,2021-06-01 00:00:00
1409,4,2021-06-08 00:00:00
1410,0,2021-01-30 00:00:00
1410,1,2021-02-03 00:00:00
1410,2,2021-02-07 00:00:00
1410,3,2021-02-13 00:00:00
1410,4,2021-02-22 00:00:00
1411,0,2021-01-18 00:00:00
1411,1,2021-01-30 00:00:00
1411,2,2021-02-09 00:00:00
1411,3,2021-02-12 00:00:00
1411,4,2021-02-23 00:00:00
1412,0,2021-02-06 00:00:00
1412,1,2021-02-15 00:00:00
1412,2,2021-02-26 00:00:00
1412,3,2021-03-06 00:00:00
1412,4,2021-03-11 00:00:00
1413,0,2021-02-10 00:00:00
1413,1,2021-02-16 00:00:00
1413,2,2021-02-26 00:00:00
1413,3,2021-03-07 00:00:00
1413,4,2021-03-12 00:00:00
1414,0,2021-04-04 00:00:00
1414,1,2021-04-09 00:00:00
1414,2,2021-04-19 00:00:00
1414,3,2021-04-23 00:00:00
1414,4,2021-04-28 00:00:00
1415,0,2021-07-18 00:00:00
1415,1,2021-07-21 00:00:00
1415,2,2021-07-25 00:00:00
1415,3,2021-08-01 00:00:00
1415,4,2021-08-08 00:00:00
1416,0,2021-08-23 00:00:00
1417,0,2021-05-30 00:00:00
1417,1,2021-06-05 00:00:00
1417,2,2021-06-14 00:00:00
1417,3,2021-06-24 00:00:00
1417,4,2021-07-05 00:00:00
1418,0,2021-03-10 00:00:00
1418,1,2021-03-19 00:00:00
1418,2,2021-03-31 00:00:00
1418,3,2021-04-04 00:00:00
1418,4,2021-04-11 00:00:00
1419,0,2021-05-19 00:00:00
1419,1,2021-05-30 00:00:00
1419,2,2021-06-08 00:00:00
1419,3,2021-06-15 00:00:00
1419,4,2021-06-22 00:00:00
1420,0,2021-04-25 00:00:00
1420,1,2021-05-01 00:00:00
1420,2,2021-05-08 00:00:00
1420,3,2021-05-18 00:00:00
1420,4,2021-05-21 00:00:00
1421,0,2021-07-26 00:00:00
1421,1,2021-07-29 00:00:00
1421,2,2021-08-02 00:00:00
1421,3,2021-08-05 00:00:00
1421,4,2021-08-13 00:00:00
1422,0,2021-02-06 00:00:00
1422,1,2021-02-13 00:00:00
1422,2,2021-02-16 00:00:00
1422,3,2021-02-20 00:00:00
1422,4,2021-02-24 00:00:00
1423,0,2021-04-30 00:00:00
1423,1,2021-05-07 00:00:00
1423,2,2021-05-12 00:00:00
1423,3,2021-05-21 00:00:00
1423,4,2021-05-28 00:00:00
1424,0,2021-03-08 00:00:00
